datetime,symbol,open,high,low,close,volume
2/8/2023 21:15,OANDA:GBPUSD,1.20832,1.20867,1.20778,1.20832,618
2/8/2023 21:20,OANDA:GBPUSD,1.20832,1.20846,1.20798,1.20806,713
2/8/2023 21:25,OANDA:GBPUSD,1.20806,1.20844,1.20784,1.20838,537
2/8/2023 21:30,OANDA:GBPUSD,1.20838,1.20951,1.2083,1.20936,1043
2/8/2023 21:35,OANDA:GBPUSD,1.20936,1.20952,1.20886,1.20901,1125
2/8/2023 21:40,OANDA:GBPUSD,1.20901,1.20928,1.20882,1.20904,943
2/8/2023 21:45,OANDA:GBPUSD,1.20904,1.20905,1.20828,1.20834,742
2/8/2023 21:50,OANDA:GBPUSD,1.20834,1.20839,1.20796,1.20823,737
2/8/2023 21:55,OANDA:GBPUSD,1.20823,1.20833,1.20775,1.20776,783
2/8/2023 22:00,OANDA:GBPUSD,1.20776,1.2081,1.20773,1.20801,690
2/8/2023 22:05,OANDA:GBPUSD,1.20801,1.20834,1.2076,1.20774,653
2/8/2023 22:10,OANDA:GBPUSD,1.20774,1.20811,1.20771,1.20796,686
2/8/2023 22:15,OANDA:GBPUSD,1.20796,1.20821,1.20777,1.20784,736
2/8/2023 22:20,OANDA:GBPUSD,1.20784,1.20818,1.20774,1.20806,785
2/8/2023 22:25,OANDA:GBPUSD,1.20806,1.20874,1.20806,1.20866,814
2/8/2023 22:30,OANDA:GBPUSD,1.20866,1.20869,1.20824,1.20833,540
2/8/2023 22:35,OANDA:GBPUSD,1.20833,1.20844,1.20797,1.20805,671
2/8/2023 22:40,OANDA:GBPUSD,1.20805,1.20852,1.208,1.20806,592
2/8/2023 22:45,OANDA:GBPUSD,1.20806,1.2085,1.20792,1.20792,582
2/8/2023 22:50,OANDA:GBPUSD,1.20792,1.20797,1.20772,1.20778,615
2/8/2023 22:55,OANDA:GBPUSD,1.20778,1.20798,1.20771,1.20783,441
2/8/2023 23:00,OANDA:GBPUSD,1.20783,1.20794,1.20772,1.20782,553
2/8/2023 23:05,OANDA:GBPUSD,1.20782,1.20796,1.20775,1.20782,495
2/8/2023 23:10,OANDA:GBPUSD,1.20782,1.20786,1.20715,1.20732,593
2/8/2023 23:15,OANDA:GBPUSD,1.20732,1.20733,1.20692,1.20694,511
2/8/2023 23:20,OANDA:GBPUSD,1.20694,1.20716,1.20691,1.20705,556
2/8/2023 23:25,OANDA:GBPUSD,1.20705,1.20744,1.20692,1.20712,572
2/8/2023 23:30,OANDA:GBPUSD,1.20712,1.2073,1.20679,1.20681,468
2/8/2023 23:35,OANDA:GBPUSD,1.20681,1.20686,1.20652,1.20662,310
2/8/2023 23:40,OANDA:GBPUSD,1.20662,1.20676,1.20636,1.20658,541
2/8/2023 23:45,OANDA:GBPUSD,1.20658,1.20677,1.20616,1.20618,607
2/8/2023 23:50,OANDA:GBPUSD,1.20618,1.20658,1.20618,1.20649,563
2/8/2023 23:55,OANDA:GBPUSD,1.20649,1.20655,1.20604,1.20608,539
2/9/2023 0:00,OANDA:GBPUSD,1.20608,1.20637,1.20601,1.20603,590
2/9/2023 0:05,OANDA:GBPUSD,1.20603,1.20662,1.20603,1.2065,453
2/9/2023 0:10,OANDA:GBPUSD,1.2065,1.20674,1.20645,1.20645,344
2/9/2023 0:15,OANDA:GBPUSD,1.20645,1.2067,1.20638,1.20668,342
2/9/2023 0:20,OANDA:GBPUSD,1.20668,1.20708,1.20668,1.20685,505
2/9/2023 0:25,OANDA:GBPUSD,1.20685,1.20698,1.2067,1.20686,633
2/9/2023 0:30,OANDA:GBPUSD,1.20686,1.20686,1.20647,1.20666,443
2/9/2023 0:35,OANDA:GBPUSD,1.20666,1.20671,1.20662,1.20663,243
2/9/2023 0:40,OANDA:GBPUSD,1.20663,1.20663,1.20652,1.20656,178
2/9/2023 0:45,OANDA:GBPUSD,1.20656,1.20691,1.20655,1.20687,141
2/9/2023 0:50,OANDA:GBPUSD,1.20687,1.20709,1.20687,1.20708,274
2/9/2023 0:55,OANDA:GBPUSD,1.20708,1.20722,1.20692,1.20694,264
2/9/2023 1:00,OANDA:GBPUSD,1.20694,1.2071,1.20692,1.20704,261
2/9/2023 1:05,OANDA:GBPUSD,1.20704,1.20706,1.20693,1.20698,158
2/9/2023 1:10,OANDA:GBPUSD,1.20698,1.20716,1.20691,1.20712,120
2/9/2023 1:15,OANDA:GBPUSD,1.20712,1.20716,1.20703,1.20706,107
2/9/2023 1:20,OANDA:GBPUSD,1.20706,1.20712,1.20696,1.20708,118
2/9/2023 1:25,OANDA:GBPUSD,1.20708,1.2072,1.20704,1.20711,113
2/9/2023 1:30,OANDA:GBPUSD,1.20711,1.20711,1.20692,1.207,23
2/9/2023 1:35,OANDA:GBPUSD,1.207,1.207,1.20686,1.20694,9
2/9/2023 1:40,OANDA:GBPUSD,1.20694,1.20711,1.2069,1.207,16
2/9/2023 1:45,OANDA:GBPUSD,1.207,1.207,1.2069,1.2069,346
2/9/2023 1:50,OANDA:GBPUSD,1.2069,1.20698,1.20684,1.20697,1146
2/9/2023 1:55,OANDA:GBPUSD,1.20697,1.207,1.20686,1.207,969
2/9/2023 2:00,OANDA:GBPUSD,1.207,1.20707,1.20694,1.20701,593
2/9/2023 2:05,OANDA:GBPUSD,1.20701,1.20702,1.2069,1.207,58
2/9/2023 2:10,OANDA:GBPUSD,1.207,1.20712,1.20698,1.20706,119
2/9/2023 2:15,OANDA:GBPUSD,1.20706,1.20712,1.20692,1.2071,127
2/9/2023 2:20,OANDA:GBPUSD,1.2071,1.20718,1.20696,1.20696,394
2/9/2023 2:25,OANDA:GBPUSD,1.20696,1.20712,1.20694,1.207,548
2/9/2023 2:30,OANDA:GBPUSD,1.207,1.20712,1.2066,1.20712,664
2/9/2023 2:35,OANDA:GBPUSD,1.20712,1.20715,1.20706,1.20711,67
2/9/2023 2:40,OANDA:GBPUSD,1.20711,1.20723,1.20689,1.20723,106
2/9/2023 2:45,OANDA:GBPUSD,1.20723,1.20724,1.20692,1.20713,712
2/9/2023 2:50,OANDA:GBPUSD,1.20713,1.20722,1.20701,1.20702,680
2/9/2023 2:55,OANDA:GBPUSD,1.20702,1.2071,1.20697,1.20708,339
2/9/2023 3:00,OANDA:GBPUSD,1.20708,1.20711,1.207,1.20706,221
2/9/2023 3:05,OANDA:GBPUSD,1.20706,1.20712,1.20704,1.2071,211
2/9/2023 3:10,OANDA:GBPUSD,1.2071,1.20734,1.20706,1.20734,158
2/9/2023 3:15,OANDA:GBPUSD,1.20734,1.20747,1.20702,1.20705,156
2/9/2023 3:20,OANDA:GBPUSD,1.20705,1.2071,1.207,1.20705,234
2/9/2023 3:25,OANDA:GBPUSD,1.20705,1.20711,1.20704,1.20705,174
2/9/2023 3:30,OANDA:GBPUSD,1.20705,1.20722,1.20698,1.20716,376
2/9/2023 3:35,OANDA:GBPUSD,1.20716,1.20721,1.20698,1.20716,297
2/9/2023 3:40,OANDA:GBPUSD,1.20716,1.20732,1.20708,1.20724,328
2/9/2023 3:45,OANDA:GBPUSD,1.20724,1.2074,1.2072,1.20732,256
2/9/2023 3:50,OANDA:GBPUSD,1.20732,1.20734,1.20698,1.20712,452
2/9/2023 3:55,OANDA:GBPUSD,1.20712,1.20725,1.20706,1.20706,625
2/9/2023 4:00,OANDA:GBPUSD,1.20706,1.20706,1.20688,1.20692,417
2/9/2023 4:05,OANDA:GBPUSD,1.20692,1.20694,1.20676,1.20687,239
2/9/2023 4:10,OANDA:GBPUSD,1.20687,1.20688,1.20667,1.20668,192
2/9/2023 4:15,OANDA:GBPUSD,1.20668,1.207,1.20668,1.20689,254
2/9/2023 4:20,OANDA:GBPUSD,1.20689,1.20698,1.20646,1.20646,311
2/9/2023 4:25,OANDA:GBPUSD,1.20646,1.20656,1.20626,1.20639,445
2/9/2023 4:30,OANDA:GBPUSD,1.20639,1.20666,1.20617,1.20649,648
2/9/2023 4:35,OANDA:GBPUSD,1.20649,1.20654,1.20568,1.2058,777
2/9/2023 4:40,OANDA:GBPUSD,1.2058,1.2062,1.20568,1.20584,877
2/9/2023 4:45,OANDA:GBPUSD,1.20584,1.20662,1.20579,1.20662,856
2/9/2023 4:50,OANDA:GBPUSD,1.20662,1.20665,1.2064,1.2066,684
2/9/2023 4:55,OANDA:GBPUSD,1.2066,1.20661,1.20637,1.20648,609
2/9/2023 5:00,OANDA:GBPUSD,1.20648,1.20694,1.20641,1.20678,692
2/9/2023 5:05,OANDA:GBPUSD,1.20678,1.20724,1.20676,1.2071,743
2/9/2023 5:10,OANDA:GBPUSD,1.2071,1.20716,1.20698,1.2071,691
2/9/2023 5:15,OANDA:GBPUSD,1.2071,1.20732,1.20709,1.20719,502
2/9/2023 5:20,OANDA:GBPUSD,1.20719,1.20733,1.20702,1.20712,504
2/9/2023 5:25,OANDA:GBPUSD,1.20712,1.20769,1.2071,1.20754,574
2/9/2023 5:30,OANDA:GBPUSD,1.20754,1.20758,1.20742,1.20754,448
2/9/2023 5:35,OANDA:GBPUSD,1.20754,1.20778,1.20745,1.20774,669
2/9/2023 5:40,OANDA:GBPUSD,1.20774,1.20784,1.20768,1.20778,622
2/9/2023 5:45,OANDA:GBPUSD,1.20778,1.20812,1.20774,1.20792,661
2/9/2023 5:50,OANDA:GBPUSD,1.20792,1.208,1.20784,1.2079,630
2/9/2023 5:55,OANDA:GBPUSD,1.2079,1.208,1.20786,1.2079,557
2/9/2023 6:00,OANDA:GBPUSD,1.2079,1.20794,1.20771,1.20774,508
2/9/2023 6:05,OANDA:GBPUSD,1.20774,1.20782,1.20762,1.20766,620
2/9/2023 6:10,OANDA:GBPUSD,1.20766,1.20824,1.20764,1.20822,769
2/9/2023 6:15,OANDA:GBPUSD,1.20822,1.20844,1.20822,1.20831,509
2/9/2023 6:20,OANDA:GBPUSD,1.20831,1.20832,1.20797,1.20812,319
2/9/2023 6:25,OANDA:GBPUSD,1.20812,1.2082,1.2079,1.20804,397
2/9/2023 6:30,OANDA:GBPUSD,1.20804,1.20813,1.2079,1.20812,368
2/9/2023 6:35,OANDA:GBPUSD,1.20812,1.20821,1.20807,1.20812,305
2/9/2023 6:40,OANDA:GBPUSD,1.20812,1.20826,1.20792,1.20792,388
2/9/2023 6:45,OANDA:GBPUSD,1.20792,1.20799,1.20766,1.2077,303
2/9/2023 6:50,OANDA:GBPUSD,1.2077,1.20794,1.20752,1.20788,295
2/9/2023 6:55,OANDA:GBPUSD,1.20788,1.20818,1.20783,1.20805,434
2/9/2023 7:00,OANDA:GBPUSD,1.20805,1.20836,1.20799,1.20811,450
2/9/2023 7:05,OANDA:GBPUSD,1.20811,1.20848,1.20796,1.20804,494
2/9/2023 7:10,OANDA:GBPUSD,1.20804,1.20826,1.20803,1.2081,228
2/9/2023 7:15,OANDA:GBPUSD,1.2081,1.20811,1.20784,1.20792,327
2/9/2023 7:20,OANDA:GBPUSD,1.20792,1.20802,1.20788,1.20794,303
2/9/2023 7:25,OANDA:GBPUSD,1.20794,1.2082,1.2079,1.2081,385
2/9/2023 7:30,OANDA:GBPUSD,1.2081,1.20822,1.20804,1.20818,375
2/9/2023 7:35,OANDA:GBPUSD,1.20818,1.20836,1.20809,1.20825,333
2/9/2023 7:40,OANDA:GBPUSD,1.20825,1.2084,1.20825,1.20835,238
2/9/2023 7:45,OANDA:GBPUSD,1.20835,1.20838,1.20812,1.20826,393
2/9/2023 7:50,OANDA:GBPUSD,1.20826,1.20838,1.2082,1.20826,365
2/9/2023 7:55,OANDA:GBPUSD,1.20826,1.20838,1.20822,1.20834,227
2/9/2023 8:00,OANDA:GBPUSD,1.20834,1.20835,1.20807,1.20823,332
2/9/2023 8:05,OANDA:GBPUSD,1.20823,1.20829,1.2082,1.20828,247
2/9/2023 8:10,OANDA:GBPUSD,1.20828,1.20868,1.20826,1.20867,253
2/9/2023 8:15,OANDA:GBPUSD,1.20867,1.20868,1.2085,1.20858,256
2/9/2023 8:20,OANDA:GBPUSD,1.20858,1.20858,1.2085,1.20854,381
2/9/2023 8:25,OANDA:GBPUSD,1.20854,1.20874,1.20843,1.2087,484
2/9/2023 8:30,OANDA:GBPUSD,1.2087,1.20908,1.2086,1.20907,306
2/9/2023 8:35,OANDA:GBPUSD,1.20907,1.20908,1.20863,1.20878,221
2/9/2023 8:40,OANDA:GBPUSD,1.20878,1.20887,1.20875,1.20882,280
2/9/2023 8:45,OANDA:GBPUSD,1.20882,1.20896,1.20867,1.20887,319
2/9/2023 8:50,OANDA:GBPUSD,1.20887,1.20891,1.20868,1.20874,232
2/9/2023 8:55,OANDA:GBPUSD,1.20874,1.20886,1.20871,1.20872,345
2/9/2023 9:00,OANDA:GBPUSD,1.20872,1.20891,1.20856,1.20862,404
2/9/2023 9:05,OANDA:GBPUSD,1.20862,1.20887,1.20862,1.20864,407
2/9/2023 9:10,OANDA:GBPUSD,1.20864,1.2088,1.20862,1.20878,382
2/9/2023 9:15,OANDA:GBPUSD,1.20878,1.20942,1.20798,1.20856,1271
2/9/2023 9:20,OANDA:GBPUSD,1.20856,1.20862,1.20834,1.20849,550
2/9/2023 9:25,OANDA:GBPUSD,1.20849,1.20888,1.20849,1.20886,443
2/9/2023 9:30,OANDA:GBPUSD,1.20886,1.20909,1.20872,1.20886,429
2/9/2023 9:35,OANDA:GBPUSD,1.20886,1.20962,1.20886,1.20956,399
2/9/2023 9:40,OANDA:GBPUSD,1.20956,1.20962,1.20916,1.20922,393
2/9/2023 9:45,OANDA:GBPUSD,1.20922,1.20946,1.20916,1.2094,345
2/9/2023 9:50,OANDA:GBPUSD,1.2094,1.2095,1.2092,1.20936,377
2/9/2023 9:55,OANDA:GBPUSD,1.20936,1.21026,1.20936,1.21014,326
2/9/2023 10:00,OANDA:GBPUSD,1.21014,1.21018,1.21002,1.21004,204
2/9/2023 10:05,OANDA:GBPUSD,1.21004,1.21014,1.20994,1.21001,234
2/9/2023 10:10,OANDA:GBPUSD,1.21001,1.21017,1.20994,1.21014,295
2/9/2023 10:15,OANDA:GBPUSD,1.21014,1.21025,1.21002,1.21006,302
2/9/2023 10:20,OANDA:GBPUSD,1.21006,1.2101,1.20948,1.20951,319
2/9/2023 10:25,OANDA:GBPUSD,1.20951,1.21006,1.2095,1.20986,612
2/9/2023 10:30,OANDA:GBPUSD,1.20986,1.21017,1.20936,1.2101,1261
2/9/2023 10:35,OANDA:GBPUSD,1.2101,1.21017,1.20955,1.21006,814
2/9/2023 10:40,OANDA:GBPUSD,1.21006,1.21054,1.21002,1.2105,728
2/9/2023 10:45,OANDA:GBPUSD,1.2105,1.21068,1.21024,1.21024,758
2/9/2023 10:50,OANDA:GBPUSD,1.21024,1.21027,1.2095,1.21018,829
2/9/2023 10:55,OANDA:GBPUSD,1.21018,1.2106,1.2101,1.21042,475
2/9/2023 11:00,OANDA:GBPUSD,1.21042,1.21061,1.21,1.21009,523
2/9/2023 11:05,OANDA:GBPUSD,1.21009,1.21034,1.20998,1.20998,468
2/9/2023 11:10,OANDA:GBPUSD,1.20998,1.20998,1.20928,1.20941,543
2/9/2023 11:15,OANDA:GBPUSD,1.20941,1.20962,1.20858,1.20892,692
2/9/2023 11:20,OANDA:GBPUSD,1.20892,1.20977,1.20892,1.20951,777
2/9/2023 11:25,OANDA:GBPUSD,1.20951,1.2103,1.20943,1.2095,767
2/9/2023 11:30,OANDA:GBPUSD,1.2095,1.21061,1.20948,1.21051,1017
2/9/2023 11:35,OANDA:GBPUSD,1.21051,1.2106,1.20956,1.20988,814
2/9/2023 11:40,OANDA:GBPUSD,1.20988,1.21094,1.20956,1.21042,790
2/9/2023 11:45,OANDA:GBPUSD,1.21042,1.21055,1.2099,1.2103,724
2/9/2023 11:50,OANDA:GBPUSD,1.2103,1.21269,1.21008,1.21264,958
2/9/2023 11:55,OANDA:GBPUSD,1.21264,1.21304,1.21228,1.2125,920
2/9/2023 12:00,OANDA:GBPUSD,1.2125,1.21286,1.21198,1.21209,847
2/9/2023 12:05,OANDA:GBPUSD,1.21209,1.21372,1.2117,1.21359,856
2/9/2023 12:10,OANDA:GBPUSD,1.21359,1.21361,1.21237,1.21249,684
2/9/2023 12:15,OANDA:GBPUSD,1.21249,1.21277,1.21218,1.21219,803
2/9/2023 12:20,OANDA:GBPUSD,1.21219,1.2126,1.21186,1.21228,656
2/9/2023 12:25,OANDA:GBPUSD,1.21228,1.21254,1.21208,1.21251,594
2/9/2023 12:30,OANDA:GBPUSD,1.21251,1.21283,1.21248,1.21269,588
2/9/2023 12:35,OANDA:GBPUSD,1.21269,1.21367,1.21242,1.21298,863
2/9/2023 12:40,OANDA:GBPUSD,1.21298,1.21361,1.21278,1.2132,753
2/9/2023 12:45,OANDA:GBPUSD,1.2132,1.21348,1.21285,1.21332,686
2/9/2023 12:50,OANDA:GBPUSD,1.21332,1.21344,1.21278,1.21293,721
2/9/2023 12:55,OANDA:GBPUSD,1.21293,1.21305,1.21231,1.21251,684
2/9/2023 13:00,OANDA:GBPUSD,1.21251,1.21277,1.21225,1.21263,617
2/9/2023 13:05,OANDA:GBPUSD,1.21263,1.21336,1.21252,1.21322,617
2/9/2023 13:10,OANDA:GBPUSD,1.21322,1.21336,1.21288,1.21318,720
2/9/2023 13:15,OANDA:GBPUSD,1.21318,1.21328,1.21267,1.21273,347
2/9/2023 13:20,OANDA:GBPUSD,1.21273,1.21321,1.21245,1.21254,736
2/9/2023 13:25,OANDA:GBPUSD,1.21254,1.21436,1.21253,1.21411,779
2/9/2023 13:30,OANDA:GBPUSD,1.21411,1.21433,1.21316,1.2136,855
2/9/2023 13:35,OANDA:GBPUSD,1.2136,1.21396,1.21309,1.21362,700
2/9/2023 13:40,OANDA:GBPUSD,1.21362,1.2142,1.21344,1.2142,591
2/9/2023 13:45,OANDA:GBPUSD,1.2142,1.21432,1.21382,1.21412,573
2/9/2023 13:50,OANDA:GBPUSD,1.21412,1.21458,1.21394,1.2145,580
2/9/2023 13:55,OANDA:GBPUSD,1.2145,1.21492,1.21447,1.21458,580
2/9/2023 14:00,OANDA:GBPUSD,1.21458,1.21496,1.21434,1.21488,669
2/9/2023 14:05,OANDA:GBPUSD,1.21488,1.21488,1.21428,1.21466,499
2/9/2023 14:10,OANDA:GBPUSD,1.21466,1.21466,1.21414,1.21416,550
2/9/2023 14:15,OANDA:GBPUSD,1.21416,1.21524,1.21416,1.2151,625
2/9/2023 14:20,OANDA:GBPUSD,1.2151,1.21592,1.21508,1.2157,710
2/9/2023 14:25,OANDA:GBPUSD,1.2157,1.2157,1.21452,1.21508,875
2/9/2023 14:30,OANDA:GBPUSD,1.21508,1.21515,1.21422,1.21454,716
2/9/2023 14:35,OANDA:GBPUSD,1.21454,1.21476,1.2137,1.21412,674
2/9/2023 14:40,OANDA:GBPUSD,1.21412,1.21454,1.21406,1.21418,398
2/9/2023 14:45,OANDA:GBPUSD,1.21418,1.21442,1.21357,1.21359,676
2/9/2023 14:50,OANDA:GBPUSD,1.21359,1.21383,1.21334,1.21374,471
2/9/2023 14:55,OANDA:GBPUSD,1.21374,1.21374,1.2132,1.21342,525
2/9/2023 15:00,OANDA:GBPUSD,1.21342,1.21377,1.21338,1.21356,447
2/9/2023 15:05,OANDA:GBPUSD,1.21356,1.21398,1.21328,1.2138,451
2/9/2023 15:10,OANDA:GBPUSD,1.2138,1.21438,1.21378,1.21392,528
2/9/2023 15:15,OANDA:GBPUSD,1.21392,1.21397,1.21344,1.21388,523
2/9/2023 15:20,OANDA:GBPUSD,1.21388,1.21488,1.21386,1.21477,547
2/9/2023 15:25,OANDA:GBPUSD,1.21477,1.21486,1.21442,1.21476,634
2/9/2023 15:30,OANDA:GBPUSD,1.21476,1.21566,1.21466,1.21535,806
2/9/2023 15:35,OANDA:GBPUSD,1.21535,1.21558,1.21487,1.21509,586
2/9/2023 15:40,OANDA:GBPUSD,1.21509,1.2151,1.21462,1.21476,668
2/9/2023 15:45,OANDA:GBPUSD,1.21476,1.21518,1.21476,1.21516,400
2/9/2023 15:50,OANDA:GBPUSD,1.21516,1.21532,1.21505,1.21527,478
2/9/2023 15:55,OANDA:GBPUSD,1.21527,1.21576,1.21507,1.21556,610
2/9/2023 16:00,OANDA:GBPUSD,1.21556,1.21586,1.21556,1.21566,525
2/9/2023 16:05,OANDA:GBPUSD,1.21566,1.21586,1.21521,1.21525,644
2/9/2023 16:10,OANDA:GBPUSD,1.21525,1.21588,1.21525,1.21568,535
2/9/2023 16:15,OANDA:GBPUSD,1.21568,1.21654,1.21568,1.21616,636
2/9/2023 16:20,OANDA:GBPUSD,1.21616,1.2164,1.21563,1.21636,641
2/9/2023 16:25,OANDA:GBPUSD,1.21636,1.21654,1.21606,1.2161,651
2/9/2023 16:30,OANDA:GBPUSD,1.2161,1.21646,1.21572,1.21578,771
2/9/2023 16:35,OANDA:GBPUSD,1.21578,1.21652,1.21554,1.21614,871
2/9/2023 16:40,OANDA:GBPUSD,1.21614,1.21702,1.21614,1.21694,591
2/9/2023 16:45,OANDA:GBPUSD,1.21694,1.21713,1.2162,1.21634,788
2/9/2023 16:50,OANDA:GBPUSD,1.21634,1.21674,1.21616,1.21658,729
2/9/2023 16:55,OANDA:GBPUSD,1.21658,1.21659,1.21603,1.21652,665
2/9/2023 17:00,OANDA:GBPUSD,1.21652,1.21734,1.2165,1.21702,1217
2/9/2023 17:05,OANDA:GBPUSD,1.21702,1.2173,1.21674,1.2169,917
2/9/2023 17:10,OANDA:GBPUSD,1.2169,1.21827,1.21666,1.21817,818
2/9/2023 17:15,OANDA:GBPUSD,1.21817,1.21846,1.21756,1.21815,968
2/9/2023 17:20,OANDA:GBPUSD,1.21815,1.21902,1.21795,1.21893,1203
2/9/2023 17:25,OANDA:GBPUSD,1.21893,1.21926,1.21846,1.21922,898
2/9/2023 17:30,OANDA:GBPUSD,1.21922,1.21922,1.2183,1.2186,1115
2/9/2023 17:35,OANDA:GBPUSD,1.2186,1.2188,1.21842,1.21844,870
2/9/2023 17:40,OANDA:GBPUSD,1.21844,1.2186,1.21761,1.21774,975
2/9/2023 17:45,OANDA:GBPUSD,1.21774,1.21844,1.2176,1.21832,802
2/9/2023 17:50,OANDA:GBPUSD,1.21832,1.21834,1.21779,1.21816,609
2/9/2023 17:55,OANDA:GBPUSD,1.21816,1.21924,1.21816,1.21919,649
2/9/2023 18:00,OANDA:GBPUSD,1.21919,1.2194,1.21828,1.21872,1215
2/9/2023 18:05,OANDA:GBPUSD,1.21872,1.21894,1.21807,1.21847,1190
2/9/2023 18:10,OANDA:GBPUSD,1.21847,1.21874,1.21824,1.21833,885
2/9/2023 18:15,OANDA:GBPUSD,1.21833,1.21854,1.21796,1.21846,1028
2/9/2023 18:20,OANDA:GBPUSD,1.21846,1.21904,1.21812,1.21838,1019
2/9/2023 18:25,OANDA:GBPUSD,1.21838,1.21848,1.2173,1.21758,1165
2/9/2023 18:30,OANDA:GBPUSD,1.21758,1.218,1.2173,1.21758,1320
2/9/2023 18:35,OANDA:GBPUSD,1.21758,1.21908,1.21757,1.21886,950
